item_id,shop_id,cat_id,name,price 2021-08-12,price 2021-08-13,price 2021-08-14,price 2021-08-15,price 2021-08-16,price 2021-08-17,sold 2021-08-12,sold 2021-08-13,sold 2021-08-14,sold 2021-08-15,sold 2021-08-16,sold 2021-08-17,availibility,min_sold,max_sold,delta_sold,avg_price,est_gmv
11822999019,8215248,100630,scarlett / scarlet whitening SERUM ANTI ACNE jerawat wajah skincare BPOM treatment scarlet scarlett,55000,55000,55000,55000,55000,55000,10000,10000,10000,10000,10000,10000,6,10000,10000,0,55000,0
5279977910,241623354,100630,Bule Collagen Body Scrub BPOM HALAL MUI,19999,-,-,-,-,-,48392,-,-,-,-,-,1,48392,48392,0,19999,0
7740600811,29785647,100630,(READY) SCARLETT WHITENING SERUM & CREAM - SCARLETT CREAM ACNE - SERUM BRIGHTLY EVER AFTER DAY NIGHT,55000,-,-,-,-,-,154534,-,-,-,-,-,1,154534,154534,0,55000,0
8603460664,37321157,100630,[10gr] KEMASAN BARU TRAVEL SIZE LEA GLORIA Masker 10gr Original BPOM - Masker Bubuk Mini Mask,-,2250,-,2250,-,-,-,30873,-,31005,-,-,2,30873,31005,132,2250,297000
5443977315,275812668,100630,SUDAH BPOM PARFUM MISK THAHARAH MISS V AL MUSK THAHARA 3 ML ORIGINAL 100% SAUDI ARABIAN TAHARA,-,1200,1200,-,-,1200,-,11140,11152,-,-,11172,3,11140,11172,32,1200,38400
8679035480,380557388,100630,"[BISA COD] Perfect Breast Mask, Masker Pembesar & Pengencang Payudara, 100% Original, Free JAM",-,19000,-,19000,19000,-,-,10001,-,10002,10003,-,3,10001,10003,2,19000,38000
8981683491,490043215,100630,PERFECT BREAST MASK  ~ Masker Pembesar & Pengencang Payudara Terbaik,-,-,-,59999,59999,59999,-,-,-,10006,10007,10008,3,10006,10008,2,59999,119998
11722603239,227890528,100630,SABUN PEMUTIH BADAN perawatan whitening body wash lotion ampuh putih memutihkan bpom glowing,3300,3300,3300,3300,3300,3300,12001,12001,12001,12003,12004,12004,6,12001,12004,3,3300,9900
1924073913,94309880,100630,Madame Gie Magnifique Lip Liquide Matte Nude Series - MakeUp Lip Cream Lipstik,20930,20930,20930,13500,13500,17000,246739,246774,247360,247909,248333,248749,6,246739,248749,2010,17798,35774650
3605986592,9664631,100630,HANASUI Serum Whitening Gold/ Vitamin C + Collagen/ Anti Acne/ Men Bright Rich Propolis Intense,11550,-,-,-,-,-,99451,-,-,-,-,-,1,99451,99451,0,11550,0
5390391404,8901630,100630,EYELINER DNM waterproof eyeliner pen pencil tahan lama hitam ORIGINAL,5000,5000,5000,5000,5000,5000,24331,24362,24819,25467,26162,26783,6,24331,26783,2452,5000,12260000
8985321466,500968387,100630,PROMO !! Heelwa Saffron Super Negin Grade A Bersertifikat,120,-,-,-,-,-,7000,-,-,-,-,-,1,7000,7000,0,120,0
2811593578,10463811,100630,(cod) TERMURAH ORIGINAL Wardah Lip Cream Exclusive Matte Cair Lipcream terlaris,25900,25900,25900,25900,25900,25900,87639,87661,88091,88635,89071,89544,6,87639,89544,1905,25900,49339500
5762790292,178585160,100630,HB Anggur Klobe 4001 / HB ANGGUR / HB ANGGUR GELL / HB ANGGUR FULL KLOBE,-,-,25000,25000,-,-,-,-,83480,83515,-,-,2,83480,83515,35,25000,875000
5652533310,48382819,100630,❤ BELIA ❤ Masker Bubuk by LEA Gloria 10g Travel Size  ✔️BPOM 10 gram mini,2250,2250,2250,2250,2250,2250,380651,380692,381389,382082,382602,383099,6,380651,383099,2448,2250,5508000
2175220402,35017261,100630,IMPLORA Urban Lip Cream Matte Original BPOM - Lipcream Surabaya,14700,14700,14700,14700,14700,14700,1048992,1049015,1050522,1052150,1053478,1054996,6,1048992,1054996,6004,14700,88258800
8715405242,292054899,100630,NATURE REACTION CRYSTAL BRIGHT SERUM |NATURE REACTION CRYSTAL SERUM NATURE REACTION SERUM 100% ORI,-,137000,-,-,-,-,-,26690,-,-,-,-,1,26690,26690,0,137000,0
5632970025,62582411,100630,Maybelline Fit Me 12-Hour Oil Control Powder Make Up (Bedak Padat Untuk Bebas Minyak Hingga 12 Jam),65000,65000,66600,57800,57800,58400,148825,148853,149175,149420,149640,149868,6,148825,149868,1043,61767,64422633
7658713227,48382819,100630,❤ BELIA ❤ NIVEA Deodorant Roll On | 25 | 50 | Men | Women | Whitening Pearl Beauty Silk Touch Hijab,7800,7800,7800,7800,8500,8500,85504,85543,86086,86572,87033,87443,6,85504,87443,1939,8033,15576633
4995772037,244546432,100630,PROMO!!! PERFECT BREAST MASK Masker Pembesar Payudara Serta Mengencangkan Payudara Terbaik! 20 HARI,-,174999,174999,174999,174999,174999,-,10000,10000,10000,10000,10000,5,10000,10000,0,174999,0
1062907383,64600168,100630,SPIRULINA ORGANIK KAPSUL (ECER),-,165,-,-,165,-,-,15555545,-,-,15556914,-,2,15555545,15556914,1369,165,225885
1834331910,48382819,100630,❤ BELIA ❤ Implora (✔️BPOM) Pensil Alis 2.5 gram ( soft eyebrow pencil ),3850,3850,3850,3850,3800,3850,411475,411518,412917,414191,415373,416555,6,411475,416555,5080,3842,19515667
6021182904,26738823,100630,MS GLOW Paket/Ecer Day Krim/Whitening Night Cream Luminous Malam Ultimate Toner Acne Sabun/Men/Serum,-,43000,50000,32000,32000,49999,-,48844,49266,49681,50023,50335,5,48844,50335,1491,41400,61727102
9112685526,136341375,100630,✨ AKU MURAH ✨Bule Collagen Brightening Body Scrub,19999,-,-,19999,19999,18999,23641,-,-,24756,25250,25594,4,23641,25594,1953,19749,38569797
4333394326,10038104,100630,[TERMURAH SESHOPEE!] KEMASAN BARU MASKER WAJAH ORGANIK BY LEA GLORIA 20GR ORGANIC MASK 20 GR GRAM,650,650,650,650,650,650,188678,188774,190378,191399,192174,193500,6,188678,193500,4822,650,3134300
1564990160,48382819,100630,❤ BELIA ❤ Air Mawar Viva 100ml,4350,-,-,-,-,4350,206692,-,-,-,-,208350,2,206692,208350,1658,4350,7212300
4983629468,48382819,100630,❤ BELIA ❤ Shinzui Body Scrub 120 g (Kecil) & 200g (Besar) | Lulur Badan Shinzu'i,-,8500,8500,8500,8500,8450,-,39817,40399,40885,41398,41966,5,39817,41966,2149,8490,18245010
920397632,56158988,100630,Misk thaharah BPOM musk taharah  misk tahara misk thoharoh 100% ORIGINAL 3ml,7500,7500,7500,7500,7000,7000,197473,197576,198464,199410,200616,201399,6,197473,201399,3926,7333,28790667
9771221633,50760838,100630,BPOM MASKER WAJAH ORGANIK BY LEA GLORIA 20GR,720,720,720,-,-,-,10015,10015,10015,-,-,-,3,10015,10015,0,720,0
11721803534,476721649,100630,PS GLOW SKINCARE WHITENING SERIES BONUS POUCH PSGLOW PAKET GLOWING SKIN CARE MENCERAHKAN WAJAH,-,285000,285000,285000,285000,285000,-,10104,10104,10104,10104,10105,5,10104,10105,1,285000,285000
3465065099,156575945,100630,KONEKTOR MASKER RAINBOW 2 IN 1 / TALI MASKER HIJAB / STRAP MASKER,9450,9450,9450,9450,9450,9450,19282,19294,19677,20017,20271,20640,6,19282,20640,1358,9450,12833100
6877530561,258640800,100630,(TERMURAH) PHILOCALY SKIN PEEL OFF MASK ORIGINAL 10 GRAM / PHILOCALY BPOM,3342,3342,3342,3342,3342,3342,191809,191834,192501,193345,194101,194926,6,191809,194926,3117,3342,10417014
2643165550,39323272,100630,Masker Bubuk by LEA Gloria 10g Travel Size (Face Mask Lea) BPOM 10gram mini Masker Wajah,1000,1000,1000,1000,1000,1000,46524,46558,47446,48244,48779,49782,6,46524,49782,3258,1000,3258000
9625297334,401290552,100630,Hasil Maksimal Pencerah Wajah Pencerah Wajah Pria Cream Pencerah Wajah BPOM Terbaik Permanen Halal,-,-,-,-,109000,-,-,-,-,-,10344,-,1,10344,10344,0,109000,0
7818297491,8575059,100630,Miranda Hair Color / Semir Rambut 30ml,4000,-,-,-,-,-,41819,-,-,-,-,-,1,41819,41819,0,4000,0
7870158678,2211578,100630,PENJEPIT BULU MATA GALENCO,2440,-,-,-,-,-,123265,-,-,-,-,-,1,123265,123265,0,2440,0
7178131065,48382819,100630,❤ BELIA ❤ Garnier Yoghurt Sleeping Mask | Light Complete | Sakura White Whitening Serum Cream 7mL,3300,-,-,-,-,-,48146,-,-,-,-,-,1,48146,48146,0,3300,0
4794305967,487316807,100630,DEODORANT SPRY BUY 1  GET 1 PENGHILANG BAU KETIAK PEMUTIH KETEK MENCERAHKAN KETIAK ANTI BAU BADAN,80000,80000,-,-,-,-,10084,10084,-,-,-,-,2,10084,10084,0,80000,0
7823507134,94309880,100630,Madame Gie Mini Ready Peel Off Mask - Masker Peel Off - Masker Wajah,3000,3000,3000,3000,3000,1700,405470,405535,406630,407935,408676,409288,6,405470,409288,3818,2783,10626767
4358676129,66664864,100630,"NEW Scarlett KOPI COFFEE Whitening Body Lotion, Shower Scrub, Body Scrub, Serum, Facial Wash SCARLET",52500,52500,52500,52500,52500,52500,40907,40925,41259,41661,41976,42223,6,40907,42223,1316,52500,69090000
6344329006,284315645,100630,Divine Super Sale!! Kuku Palsu 24pcs/Set Fashion Acrylic short design Nail Art,1500,1500,1500,1500,1500,1500,126309,126334,126781,127130,127488,127763,6,126309,127763,1454,1500,2181000
8215240878,386942423,100630,Aish Acne care serum merawat kulit berjerawat,-,119000,119000,119000,-,119000,-,11008,11008,11008,-,11009,4,11008,11009,1,119000,119000
10221835270,174140461,100630,BAYAR COD AISH | SERUM AISH | AISH SERUM ACNE/ BRIGHTENING/ DARK SPOT ASLI KOREA 100% Ori,-,-,-,-,-,119000,-,-,-,-,-,11285,1,11285,11285,0,119000,0
8880993406,494442221,100630,Alpha Rules Dirt Off Body Wash Sabun Mandi Cair Perawatan Tubuh badan Pria Cowok Original BPOM,-,175000,175000,-,-,-,-,9538,9539,-,-,-,2,9538,9539,1,175000,175000
6154295246,62582411,100630,[Special Promo] Maybelline Color Sensational Lips Random Shades,199000,199000,-,-,-,-,19940,19940,-,-,-,-,2,19940,19940,0,199000,0
11713038491,451625282,100630,ALPHARULES DIRT OFF HEADS UP sabun shampoo shampo anti ketombe mandi cair pria ALPHA RULES original,329000,-,-,-,-,-,7205,-,-,-,-,-,1,7205,7205,0,329000,0
8684203121,360089737,100630,COD ~ AISH SERUM ORIGINAL 100% BPOM SERUM ACNE / SERUM BRIGHTENING / SERUM DARKSPOT KOREA,-,119000,119000,119000,119000,119000,-,10003,10003,10005,10006,10006,5,10003,10006,3,119000,357000
3658077988,206370735,100630,Spatula Masker / Spatula Cosmetic Spatula Kosmetik make up kecantikan Murah,-,-,-,170,-,-,-,-,-,108887,-,-,1,108887,108887,0,170,0
1108301442,39283823,100630,NIVEA Deodorant Invisible Black & White Roll-On Male 25 ml,8800,-,-,-,-,-,45679,-,-,-,-,-,1,45679,45679,0,8800,0
8302533551,213983237,100630,Parfum Thailand 35ML kualitas terbaik,5250,-,-,-,-,-,58644,-,-,-,-,-,1,58644,58644,0,5250,0
11918223811,423900458,100630,Vivid Vogue Original Mini Catokan Rambut Mini Perawatan Rambut Curly Rambut 2in1 Pengeriting Rambut,198000,198000,198000,-,-,-,9902,9902,9902,-,-,-,3,9902,9902,0,198000,0
8100086780,84468521,100630,parfume thailand HALAL 35ml TERBAIK No 01  inspired parfume,3000,-,-,-,-,-,75298,-,-,-,-,-,1,75298,75298,0,3000,0
3155846664,88352679,100630,SABUN SAFRON ALEYA BPOM  SABUN SAFFRON ALEYA SABUN WAJAH ALEYA SABUN GLOWING ORIGINAL 100%,-,-,7500,-,-,-,-,-,11739,-,-,-,1,11739,11739,0,7500,0
3157541734,4226907,100630,HCHANA MASKER TOPENG / HCHANA NATURAL SKIN CARE MASK / MASKER WAJAH,1823,1823,1823,1823,-,-,95895,95970,96058,96249,-,-,4,95895,96249,354,1823,645342
541734403,17566419,100630,MS GLOW Skin care,60000,60000,60000,60000,60000,60000,238103,238157,239076,239874,240626,241378,6,238103,241378,3275,60000,196500000
7532028281,255365082,100630,Scarlett Whitening Paket Hemat 5 Item,300000,-,300000,300000,300000,290000,175220,-,175586,175821,176025,176192,5,175220,176192,972,298000,289656000
3645600341,43133620,100630,Pot Cream 12.5 gr Putih Gading Bawah Polos List Gold,-,-,1150,1150,-,1170,-,-,121972,122377,-,123572,3,121972,123572,1600,1157,1850667
7746669998,19930464,100630,Spatula Masker / Sendok Masker Termurah. TEBAL HALUS ( 10 WARNA),-,180,180,180,-,180,-,712687,715859,719747,-,725475,4,712687,725475,12788,180,2301840
5969149049,310417610,100630,"TRUEVE NIACINAMIDE 10% & CERAMIDE Brightening Serum 30 ML , Serum Wajah",147000,147000,147000,147000,147000,136710,49973,49995,50402,50808,51136,51453,6,49973,51453,1480,145285,215021800
5250502024,278170869,100630,24PCS/SET Simulasi Lem Alpukat Memakai kuku palsu R Perawatan Kuku Palsu,9424,9424,9424,9424,9424,9424,93314,93348,94319,95113,96086,96921,6,93314,96921,3607,9424,33992368
8680375110,490043215,100630,GLUTACID 100% DI JAMIN ASLI WHITENING BOOSTER ORIGINAL ADA KAPSUL PUTIH DAN HOLOGRAMNYA,-,-,-,129999,129999,129999,-,-,-,10001,10001,10001,3,10001,10001,0,129999,0
6448026370,258375565,100630,READY SIAP KIRIM‼️ LIPPIE SERUM BY RAECCA (BACA KOLOM DESKRIPSI‼️),-,44100,44100,-,44100,-,-,10839,10840,-,10846,-,3,10839,10846,7,44100,308700
6948556450,284131286,100630,Serum Ampuh Penghilang Bekas Jerawat Flek Hitam Merah Bopeng Punggung Pria / Wanita,-,65000,65000,65000,65000,65000,-,10375,10375,10376,10378,10378,5,10375,10378,3,65000,195000
384772043,8666744,100630,Misk taharah BPOM Misk Thaharah Misk Thoharoh misk tahara,7500,7500,-,-,-,-,73722,73755,-,-,-,-,2,73722,73755,33,7500,247500
618845262,2211578,100630,KUAS MASKER,899,-,-,-,-,-,1187922,-,-,-,-,-,1,1187922,1187922,0,899,0
2124762882,104955586,100630,Parfum perempuan parfum laki laki PARFUM THE BODYSHOP BLACK MUSK BODY MIST 100ML ORIGINAL REJECT,-,53000,53000,53000,-,53000,-,10382,10384,10388,-,10393,4,10382,10393,11,53000,583000
7448571523,300598841,100630,Request Perfume Costum by Terminal Perfume Bandung,-,-,-,-,75000,-,-,-,-,-,10024,-,1,10024,10024,0,75000,0
2402140242,160197424,100630,BPOM MISK THAHARAH ORIGINAL 3ml Parfum Miss V Miss thaharah Kasturi Misk tharaharah VSCENT Parfum,7500,7500,7500,7500,7500,6975,100444,100530,101542,102358,103016,103599,6,100444,103599,3155,7412,23386438
8075734275,94309880,100630,Madame Gie Lip Matte +62 - Make Up Lipstick | Lip Cream,9900,9900,9900,9900,9900,10000,14825,14861,15258,15741,16114,17622,6,14825,17622,2797,9917,27736917
10514258109,22291732,100630,BEDAK LOTONG BUBUK/LULUR BEDDA LOTONG / BEDAK LOTONG / LULUR VIRAL 45gram,-,4299,-,4299,4299,-,-,14034,-,14467,14584,-,3,14034,14584,550,4299,2364450
3671631776,94309880,100630,Madame Gie Blending Sponge - MakeUp Beauty Blender Spons,8000,-,-,-,-,-,93156,-,-,-,-,-,1,93156,93156,0,8000,0
6051080701,107395930,100630,FEALI 2IN1 KUTEK HALAL KUTEKS 2 TONE KUTEK KOREA Cat Kuku muslimah Gel Nail polish - Pretty Mart,8999,8999,8999,8999,8999,7999,307591,307641,308255,308891,309685,310415,6,307591,310415,2824,8832,24942509
11613931783,88335714,100630,Body Serum Kedas Beauty Brightening Body Serum Memutihkan Kulit BPOM ORIGINAL HOLOGRAM,98099,98099,-,-,98099,-,10000,10000,-,-,10001,-,3,10000,10001,1,98099,98099
3695798794,280572114,100630,Ree derma Hot oil wellness  serum minyak Penumbuh rambut 60ml free gift kirim hsri ini,-,-,-,100000,100000,-,-,-,-,10142,10146,-,2,10142,10146,4,100000,400000
3562301198,11143438,100630,ORGANIC OAT PREMIUM MASK MASKER YOURA 10GR,1125,-,-,-,-,-,71847,-,-,-,-,-,1,71847,71847,0,1125,0
9877367776,433007241,100630,Ready Stock Vivid Vogue Catokan Rambut Curly Automatic Hair Curler 3rd Generation 32mm,-,309000,-,-,-,-,-,10008,-,-,-,-,1,10008,10008,0,309000,0
1920039220,19847215,100630,BPOM PENSIL ALIS IMPLORA - Brown | Black | Grey Brown | Silver | Dark Brown,3650,-,-,-,-,-,191874,-,-,-,-,-,1,191874,191874,0,3650,0
7776066889,164684196,100630,Misk Thaharah Original Souvernir Pernikahan isi 3ml,7000,7000,7000,7000,7000,7000,40336,40387,40952,41248,41700,42031,6,40336,42031,1695,7000,11865000
10722827144,393295074,100630,PROMO | SERUM AISH ORIGINAL 100% KOREA | SERUM AIS ACNE/ SERUM AISH DARKSPOT/ SERUM AISH BRIGHTENING,-,119000,119000,119000,-,-,-,9242,9243,9243,-,-,3,9242,9243,1,119000,119000
6937393025,744873,100630,Miranda Hair Colour 30gr | Cat Rambut Miranda,8800,-,-,-,-,8800,44660,-,-,-,-,46208,2,44660,46208,1548,8800,13622400
4283025631,14318452,100630,Vaseline Lip Balm Pelembab Bibir Pencerah Bibir Rosy Tinted 10G Lip Care,24700,-,-,-,-,-,37183,-,-,-,-,-,1,37183,37183,0,24700,0
1204901404,39283823,100630,NIVEA Crème Soft Jar 50 ml,-,13000,12000,12000,-,-,-,86177,86243,86307,-,-,3,86177,86307,130,12333,1603333
8572542210,284131286,100630,Hair Serum Rambut Rontok Kering Rusak Ketombe Parah Penumbuh Ampuh Cepat,-,99000,99000,99000,99000,-,-,10010,10013,10015,10015,-,4,10010,10015,5,99000,495000
7495295926,3774076,100630,IMPLORA SERUM WAJAH - IMPLORA FACE SERUM,23000,23000,23000,23000,23000,23000,13478,13563,14741,15903,16922,18175,6,13478,18175,4697,23000,108031000
8516028799,227890528,100630,Parfum By Indowangi Parfum Switsbaby OriginaI 30ML FREE POUCH 12 Parfum Wanita Parfum bayi Bpom,-,-,5750,5750,-,-,-,-,70703,70723,-,-,2,70703,70723,20,5750,115000
11001145481,255365082,100630,Scarlett Whitening Body Lotion Jolly,75000,75000,75000,75000,75000,62250,64010,64088,65123,65871,66363,66701,6,64010,66701,2691,72875,196106625
5552450133,280479296,100630,SERUM AISH ACNE/DARKSPOT/BRIGHTENING(MIX VARIAN) | 100% ORIGINAL BPOM | AISH SERUM KOREA BEST SELLER,-,119000,119000,119000,-,119000,-,10006,10006,10006,-,10006,4,10006,10006,0,119000,0
3251849871,11143438,100630,[BUY 1 GET [1] 10GR LEA GLORIA MASKER LEA MASKER LEA GLORIA MASKER ORGANIK LEA TRAVEL MASKER WAJAH,349,349,349,349,349,349,1022141,1022290,1029109,1035698,1041961,1048737,6,1022141,1048737,26596,349,9282004
9459633503,233425173,100630,Jordan Toothbrush Sikat Gigi Jordan Anak Semua Varian / Step 1 / Step 2 / Step 3 (bukan oral B),-,12000,12000,-,-,12000,-,10022,10023,-,-,10027,3,10022,10027,5,12000,60000
9818088604,4128900,100630,Masker KN95 Mouson Putih ECER/ KN95 5ply,-,1450,1450,1450,1450,1450,-,26925,27073,27284,27359,27611,5,26925,27611,686,1450,994700
11812989497,375565670,100630,Espio Sabun Collagen Memutihkan Kulit Wajah & Seluruh Badan Original 100% BPOM,49000,49000,49000,-,98000,98000,10000,10000,10000,-,10000,10001,5,10000,10001,1,68600,68600
7756054083,3774076,100630,[ 10GR ] MASKER BUBUK MINI BY LEA GLORIA TRAVEL SIZE BPOM - FACE MASK,2100,2100,2100,2100,2100,2100,116287,116326,117240,117867,118634,119503,6,116287,119503,3216,2100,6753600
8502235102,48382819,100630,❤ BELIA ❤ IMPLORA Nail Polish (NEW) (✔️BPOM) Kutek Red|Clear|Nudes| TOLONG BACA DESKRIPSI DAHULU,3900,-,3900,3900,3900,3900,77242,-,77995,78468,78990,79702,5,77242,79702,2460,3900,9594000
7043198105,3278276,100630,Luxcrime Blur & Cover Two Way Cake in Custard,116100,-,-,-,-,-,60746,-,-,-,-,-,1,60746,60746,0,116100,0
7833161273,152967246,100630,Botol PVC Antis 30ml 30 ml Fliptop Super Bening Clear - Hand Sanitizer Murah,-,955,-,-,-,-,-,319704,-,-,-,-,1,319704,319704,0,955,0
11119530917,310038106,100630,Beauty In The Pot 1 PAKET Kecantikan Skincare Brightening Face Serum Wash Day Night Cream Krim Crem,-,-,199000,199000,199000,-,-,-,10253,10254,10254,-,3,10253,10254,1,199000,199000
8178527755,490297447,100630,GLUTACID} Mampu Memutihkan dan Menghaluskan Kulit Herbal Alami 100%Original-Free Ongkir-COD,-,27400,27400,27400,27400,27400,-,10003,10003,10003,10004,10004,5,10003,10004,1,27400,27400
3545378059,107547574,100630,(TUBE) lem bulu mata palsu 1 g tube warna hitam glue  made in korea eyelash adhesive latex 1ml,-,2600,-,-,-,-,-,88985,-,-,-,-,1,88985,88985,0,2600,0
2683537137,744873,100630,HANASUI Serum Vit C + Collagen | Serum Anti Acne | Serum Vitamin C | Whitening GOLD | BRIGHT SERUM,12000,-,-,-,-,-,75108,-,-,-,-,-,1,75108,75108,0,12000,0
4896219600,58795931,100630,PS GLOW SKINCARE PSGLOW SKIN CARE PAKET WHITENING SERIES ORIGINAL PAKET KECANTIKAN MENCERAHKAN WAJAH,285000,285000,-,285000,285000,-,11000,11000,-,11000,11000,-,4,11000,11000,0,285000,0
7754704998,10038104,100630,[TERMURAH SESHOPEE!] TRAVEL SIZE MASKER WAJAH ORGANIK BY LEA GLORIA 10GR ORGANIC MASK 10 GR GRAM,350,350,350,350,350,345,925766,926082,931347,934690,938106,942876,6,925766,942876,17110,349,5974242
10316834175,255365082,100630,Scarlett Whitening Free Gift - Pouch,9999999,-,-,-,-,-,7275,-,-,-,-,-,1,7275,7275,0,9999999,0
11816839383,255365082,100630,Scarlett Whitening Mini Size Glowtening Serum,9999999,9999999,-,-,-,-,22876,22888,-,-,-,-,2,22876,22888,12,9999999,119999988
9777194142,474610295,100630,Nabota 100 ui | original 100%,800000,-,-,-,-,-,6951,-,-,-,-,-,1,6951,6951,0,800000,0
5738247117,94309880,100630,Madame Gie Always On Lip Cream - MakeUp Lip Cream Lipstik,12500,-,-,-,15000,15000,343720,-,-,-,345728,346381,3,343720,346381,2661,14167,37697500
9740881384,201299883,100630,[PROMO] Masker Wajah Topeng Innisfree Real Squeeze Sheet mask 23 ML,3300,-,-,-,3600,3600,25674,-,-,-,27054,27522,3,25674,27522,1848,3500,6468000
3920025120,48382819,100630,❤ BELIA ❤ MADAME GIE Eyeready Liner & Eye Wing It Lady Liner 1g | eyeliner waterproof spidol,17000,-,-,-,-,-,53405,-,-,-,-,-,1,53405,53405,0,17000,0
4196082701,500282245,100630,MS GLOW PAKET KECANTIKAN ORIGINAL,-,270000,270000,270000,-,-,-,10003,10003,10003,-,-,3,10003,10003,0,270000,0
9879981410,310038106,100630,Beauty In The Pot 1 PAKET Skincare Brightening Day Night Krim Krem Cream Crem Facial Wash Serum BPOM,199000,199000,-,-,199000,-,10246,10246,-,-,10247,-,3,10246,10247,1,199000,199000
7913114093,19262444,100630,ROREC HCHANA Masker Wajah Korea Nature Republic Sheet Mask Skincare Pemutih Glowing Gratis Ongkir,985,985,1190,1190,1190,1190,225235,225290,226462,227724,228779,229646,6,225235,229646,4411,1122,4947672
5402619846,27429605,100630,Spatula Mini Ukuran 5 cm Spatula Masker Spatula Cosmetic Spatula Kosmetik,-,199,199,199,199,199,-,244881,244881,245081,245181,245181,5,244881,245181,300,199,59700
3055687246,375565670,100630,Paket Nature Reaction Wajah Glowing Putih Bersih Bebas Jerawat Kusam Bintik Hitam Terdaftar BPOM,-,-,-,-,137000,-,-,-,-,-,10003,-,1,10003,10003,0,137000,0
6942125991,284607209,100630,Loveli Sugar Waxing 250 gr (𝗕𝗣𝗢𝗠),39000,-,-,-,-,-,48520,-,-,-,-,-,1,48520,48520,0,39000,0
4757537589,107395930,100630,FEALI 24 Pcs Kuku Palsu Dan Lem Fake Nail Art 3d Kuku Palsu Tahan Air 24 Pcs Kotak Free Lem 2gr,8999,8999,8999,8999,8999,8399,84579,84594,85020,85855,86886,87731,6,84579,87731,3152,8899,28049648
7615954449,220985280,100630,[BISA COD] GLUTACID PEMUTIH BADAN best seller 100% ORIGINAL,149999,149999,149999,-,-,-,10022,10022,10022,-,-,-,3,10022,10022,0,149999,0
5697417867,487938494,100630,( Bayar Ditempat ) Masker Wajah Spirulina Original / Obat Jerawat / Masker Jerawat / Masker komedo,-,-,-,-,21080,21080,-,-,-,-,13000,13000,2,13000,13000,0,21080,0
4695543018,273152776,100630,Masker Organik by Lea Gloria | Masker Bubuk by Lea Gloria 20 gram,-,-,-,-,-,4500,-,-,-,-,-,23070,1,23070,23070,0,4500,0
8634762630,243477967,100630,Kuas Bulu Masker Wajah Murah Kuas Make Up Brush Masker Organik Bpom Medis Peel Off Kuas Masker Bubuk,1915,1915,-,-,-,-,10624,10624,-,-,-,-,2,10624,10624,0,1915,0
9037954224,404626315,100630,[AMPUH] Penghilang Komedo Hidung Wajah Ampuh BPOM Halal MUI Penghilang Komedo Hitam Membandel,-,119000,119000,-,-,-,-,10071,10071,-,-,-,2,10071,10071,0,119000,0
1905043072,2211578,100630,ALAT PENCETAN JERAWAT KOMEDO ISI 2 / PINSET KOMEDO ISI 2,-,-,-,-,1650,-,-,-,-,-,162517,-,1,162517,162517,0,1650,0
8046959238,210105346,100630,PEMBESAR PAYUDARA-perpect breask mask ORIGINAL 100% ALAMI,-,49999,49999,49999,49999,49999,-,10046,10046,10049,10051,10051,5,10046,10051,5,49999,249995
3848582430,206318513,100630,[Ready Stock] Hand Sanitizer Cair 1 Liter,22500,22500,22500,22500,22500,22500,68349,68385,69087,69719,70181,70588,6,68349,70588,2239,22500,50377500
7734896236,62583853,100630,Garnier Micellar Water Pink Skin Care - 125 ml x 3 pcs (Pembersih Wajah Untuk Kulit Sensitif),67000,70300,70300,86200,86200,88500,32132,32148,32403,32559,32728,33011,6,32132,33011,879,78083,68635250
3733407811,250678773,100630,ORIGINAL HANASUI MATTEDORABLE LIPCREAM [BPOM],18600,-,-,-,-,-,140632,-,-,-,-,-,1,140632,140632,0,18600,0
3595517295,273152776,100630,Masker Organik by Lea Gloria | Masker Bubuk by Lea Gloria 50 gram,-,-,-,-,-,7500,-,-,-,-,-,11119,1,11119,11119,0,7500,0
8618190589,393373798,100630,PAKET MS GLOW ORIGINAL PAKET ACNE PAKET LUMINOUS PAKET ULTIMATE PAKET WHITENING FREE POUCH/ TOTEBAG,46999,46999,46999,46999,45999,45999,42034,42082,42689,43208,43741,44283,6,42034,44283,2249,46666,104951084
8633686841,163520968,100630,"24 PCS / SET Kuku Palsu Gaya Eropa Dan Amerika, Seni kuku kreatif, Produk Kuku Penting Untuk Selebriti Internet Dan Gadis Modis",10510,10510,10510,-,10510,10510,39699,39728,40022,-,40734,41127,5,39699,41127,1428,10510,15008280
1402490278,6913348,100630,Scarlett Whitening Body Lotion / Scarlet FRESHY CHARMING SERUM pomegrante romansa cream facial shamp,55000,-,-,-,-,-,136303,-,-,-,-,-,1,136303,136303,0,55000,0
6040036317,88131133,100630,BPOM DEAR UP MASKER BUBUK WAJAH ORGANIK FACE MASK 10GR - 20 GR (KEMASAN BARU),2205,2205,2205,2205,2205,2205,744800,744803,745479,746043,746635,747254,6,744800,747254,2454,2205,5411070
5761449611,63310523,100630,PARFUM BAJU SPRAY THAILAND PREMIUM 35ML,-,4250,4250,-,-,4037,-,10325,10325,-,-,10338,3,10325,10338,13,4179,54327
9349485445,170773314,100630,NBS Skincare Paket Ultimate nbs,-,179000,179000,179000,-,179000,-,12008,12009,12009,-,12009,4,12008,12009,1,179000,179000
